,country,name,symbol,issuer,isin,asset_class,currency,underlying
2282,india,Boi Axa S/t Income Regular Growth,0P0000JXHI,BOI AXA Investment Mngrs Private Ltd,INF761K01579,bond,INR,
2283,india,Aditya Birla Sun Life Savings Fund Discipline Advantage Plan Growth,0P0000KKEN,Aditya Birla Sun Life AMC Ltd,INF209K01JT8,bond,INR,
2284,india,Aditya Birla Sun Life Savings Fund Daily Dividend Reinvestment Direct Plan,0P0000XVY2,Aditya Birla Sun Life AMC Ltd,INF209K01UQ1,bond,INR,
2285,india,Aditya Birla Sun Life Savings Fund Daily Dividend Reinvestment Regular Plan,0P00009N0X,Aditya Birla Sun Life AMC Ltd,INF209K01LY4,bond,INR,
2286,india,L&t Ultra Short Term Fund Bonus,0P00013488,L&T Investment Management Ltd,INF917K01QJ2,bond,INR,
2287,india,Dsp Ultra Short Fund Regular Plan Daily Dividend Reinvestment,0P00009JCS,DSP BlackRock Invmt Managers Pvt. Ltd.,,bond,INR,
2288,india,Dsp Ultra Short Fund Regular Plan Monthly Dividend Payout,0P0000VP54,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01QS9,bond,INR,
2289,india,Dsp Ultra Short Fund Direct Plan Growth,0P0000XW2A,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01ON5,bond,INR,
2290,india,Dsp Ultra Short Fund Regular Plan Weekly Dividend Reinvestment,0P00009JGF,DSP BlackRock Invmt Managers Pvt. Ltd.,,bond,INR,
2291,india,Dsp Ultra Short Fund - Regular Plan - Growth,0P00009JGO,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01QQ3,bond,INR,
2292,india,Dsp Ultra Short Fund Direct Plan Dividend Payout,0P0000XW28,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01OQ8,bond,INR,
2293,india,Dsp Ultra Short Fund Direct Plan Daily Dividend Reinvestment,0P0000XW29,DSP BlackRock Invmt Managers Pvt. Ltd.,,bond,INR,
2294,india,Dsp Ultra Short Fund Regular Plan Dividend Payout,0P0000X8JY,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01MK5,bond,INR,
2295,india,Dsp Ultra Short Fund Direct Plan Monthly Dividend Payout,0P0000XW2B,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01OO3,bond,INR,
2296,india,Uti - Ultra Short Term Fund - Regular Plan - Quarterly Dividend Payout Option,0P00015D3B,UTI Asset Management Company Ltd,INF789FA1P01,bond,INR,
2297,india,Uti - Ultra Short Term Fund - Discontinued - Institutional Growth Option,0P0000KQP5,UTI Asset Management Company Ltd,INF789F01PM1,bond,INR,
2298,india,Uti - Ultra Short Term Fund - Regular Plan - Annual Dividend Payout Option,0P00015QSB,UTI Asset Management Company Ltd,INF789FA1P43,bond,INR,
2299,india,Uti - Ultra Short Term Fund - Regular Plan - Monthly Dividend Payout Option,0P000149FH,UTI Asset Management Company Ltd,INF789FA1O85,bond,INR,
2300,india,Uti - Ultra Short Term Fund - Regular Plan - Fortnightly Dividend Payout Option,0P00014BGF,UTI Asset Management Company Ltd,INF789FA1O69,bond,INR,
2301,india,Uti - Ultra Short Term Fund - Regular Plan - Daily Dividend Reinvestment Option,0P0000IX91,UTI Asset Management Company Ltd,INF789F01554,bond,INR,
2302,india,Uti - Ultra Short Term Fund - Direct Plan - Monthly Dividend Payout Option,0P00015O64,UTI Asset Management Company Ltd,INF789FA1P84,bond,INR,
2303,india,Uti - Ultra Short Term Fund - Direct Plan -flexi Dividend Payout Option,0P0000YF55,UTI Asset Management Company Ltd,INF789FB1KQ0,bond,INR,
2304,india,Uti - Ultra Short Term Fund -regular Plan -flexi Dividend Payout Option,0P0000Y9QC,UTI Asset Management Company Ltd,INF789FB1KS6,bond,INR,
2305,india,L&t Ultra Short Term Fund Direct Plan Institutional Growth,0P0000XV8N,L&T Investment Management Ltd,INF917K01HS2,bond,INR,
2306,india,L&t Ultra Short Term Fund Direct Plan Institutional Weekly Dividend Payout,0P0000XV8P,L&T Investment Management Ltd,INF917K01HZ7,bond,INR,
2307,india,L&t Ultra Short Term Fund Direct Plan Institutional Daily Dividend Reinvestment,0P0000XV8O,L&T Investment Management Ltd,INF917K01HX2,bond,INR,
2308,india,L&t Ultra Short Term Fund Daily Dividend Reinvestment,0P00009N0W,L&T Investment Management Ltd,INF917K01AX7,bond,INR,
2309,india,Aditya Birla Sun Life Savings Fund Fund Retail Growth,0P00005V3Z,Aditya Birla Sun Life AMC Ltd,INF209K01MC8,bond,INR,
2310,india,Aditya Birla Sun Life Savings Fund Growth Regular Plan,0P00005X1V,Aditya Birla Sun Life AMC Ltd,INF209K01LZ1,bond,INR,
2311,india,Kotak Savings Fund Monthly Dividend Payout,0P00005WT4,Kotak Mahindra Asset Management Co Ltd,INF174K01FH7,bond,INR,
2312,india,Kotak Savings Fund Growth,0P00005WT3,Kotak Mahindra Asset Management Co Ltd,INF174K01FD6,bond,INR,
2313,india,Kotak Savings Fund Weekly Dividend Payout,0P00005WT5,Kotak Mahindra Asset Management Co Ltd,INF174K01FF1,bond,INR,
2314,india,Kotak Savings Fund Direct Growth,0P0000XV5Z,Kotak Mahindra Asset Management Co Ltd,INF174K01JP2,bond,INR,
2315,india,Kotak Savings Fund Direct Daily Dividend Reinvestment,0P0000XV60,Kotak Mahindra Asset Management Co Ltd,INF174K01JT4,bond,INR,
2316,india,Kotak Savings Fund Direct Monthly Dividend Reinvestment,0P0000XV5Y,Kotak Mahindra Asset Management Co Ltd,INF174K01JQ0,bond,INR,
2317,india,Kotak Savings Fund Direct Weekly Dividend Payout,0P0000XV61,Kotak Mahindra Asset Management Co Ltd,INF174K01JR8,bond,INR,
2318,india,Tata Aia Life - Whole Life Short Term Fixed Income Fund,0P0000NQK9,TATA AIA Life Insurance Company Limited,,bond,INR,
2319,india,Kotak Savings Fund Daily Dividend Reinvestment,0P0000IX7Y,Kotak Mahindra Asset Management Co Ltd,INF174K01FE4,bond,INR,
2320,india,Uti - Ultra Short Term Fund - Regular Plan - Weekly Dividend Reinvestment Option,0P00005UYR,UTI Asset Management Company Ltd,INF789F01562,bond,INR,
2321,india,Uti - Ultra Short Term Fund - Direct Plan - Annual Dividend Payout Option,0P00018C3P,UTI Asset Management Company Ltd,INF789FA1Q42,bond,INR,
2322,india,Uti - Ultra Short Term Fund - Regular Plan - Half Yearly Dividend Payout Option,0P000166MK,UTI Asset Management Company Ltd,INF789FA1P27,bond,INR,
2323,india,Uti - Ultra Short Term Fund - Regular Plan - Growth Option,0P00005UYQ,UTI Asset Management Company Ltd,INF789F01570,bond,INR,
2324,india,L&t Ultra Short Term Fund Direct Plan Bonus,0P000134CU,L&T Investment Management Ltd,INF917K01QK0,bond,INR,
2325,india,L&t Ultra Short Term Fund Weekly Dividend Payout,0P00009N0R,L&T Investment Management Ltd,INF917K01AV1,bond,INR,
2326,india,L&t Ultra Short Term Fund Direct Semi Annual Dividend Payout,0P000163TP,L&T Investment Management Ltd,INF917K01HW4,bond,INR,
2327,india,L&t Ultra Short Term Fund Monthly Dividend Payout,0P00009N0T,L&T Investment Management Ltd,INF917K01AQ1,bond,INR,
2328,india,L&t Ultra Short Term Fund Direct Plan Institutional Monthly Dividend Payout,0P0000XV8Q,L&T Investment Management Ltd,INF917K01HU8,bond,INR,
2329,india,Icici Prudential Life - Money Market Fund,0P0000NQXH,ICICI Prudential Life Insurance Co Ltd,,bond,INR,
2330,india,Uti - Ultra Short Term Fund - Direct Plan - Quarterly Dividend Payout Option,0P00014MHA,UTI Asset Management Company Ltd,INF789FA1Q00,bond,INR,
2331,india,Principal Short Term Debt Fund Direct Plan Growth Option,0P0000XVCS,Principal Pnb Asset Mgmt. Co. Priv. Ltd.,INF173K01GP0,bond,INR,
2332,india,Sundaram Short Term Debt Fund Direct Plan Half Yearly Dividend Payout Option,0P0000XVNI,Sundaram Asset Management Company Ltd,INF903J01QS5,bond,INR,
2333,india,Dsp Short Term Fund Direct Plan Weekly Dividend Reinvestment,0P0000XW2K,DSP BlackRock Invmt Managers Pvt. Ltd.,,bond,INR,
2334,india,Dsp Short Term Fund - Direct Plan - Growth,0P0000XW2I,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01NJ5,bond,INR,
2335,india,Dsp Short Term Fund Direct Plan Dividend Payout,0P0000XW2H,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01NK3,bond,INR,
2336,india,Dsp Short Term Fund Direct Plan Monthly Dividend Payout,0P0000XW2J,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01NL1,bond,INR,
2337,india,Dsp Short Term Fund Regular Plan Weekly Dividend Reinvestment,0P00005VAA,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01EO4,bond,INR,
2338,india,Dsp Short Term Fund - Regular Plan - Growth,0P00005VA6,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01656,bond,INR,
2339,india,Dsp Short Term Fund Regular Plan Dividend Payout,0P00005VA7,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01649,bond,INR,
2340,india,Dsp Short Term Fund Regular Plan Monthly Dividend Payout,0P00005VA8,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01664,bond,INR,
2341,india,Uti - Short Term Income Fund - Direct Plan - Annual Dividend Payout Option,0P00016RHY,UTI Asset Management Company Ltd,INF789FA1R33,bond,INR,
2342,india,Uti - Short Term Income Fund - Regular Plan - Half Yearly Dividend Payout Option,0P00017C95,UTI Asset Management Company Ltd,INF789FA1Q75,bond,INR,
2343,india,Uti - Short Term Income Fund - Regular Plan - Growth Option,0P0000CNAT,UTI Asset Management Company Ltd,INF789F01QA4,bond,INR,
2344,india,Uti - Short Term Income Fund - Direct Plan - Half Yearly Dividend Payout Option,0P000148Y3,UTI Asset Management Company Ltd,INF789FA1R17,bond,INR,
2345,india,Uti - Short Term Income Fund - Regular Plan - Monthly Dividend Payout Option,0P00014D1F,UTI Asset Management Company Ltd,INF789F01QB2,bond,INR,
2346,india,Uti - Short Term Income Fund - Discontinued Regular Option -growth Sub Option,0P0000KXQU,UTI Asset Management Company Ltd,INF789F01AJ9,bond,INR,
2347,india,Uti - Short Term Income Fund - Direct Plan - Quarterly Dividend Payout Option,0P0000XVUC,UTI Asset Management Company Ltd,INF789FA1R66,bond,INR,
2348,india,Uti - Short Term Income Fund - Direct Plan - Flexi Dividend Payout Option,0P0000ZP4F,UTI Asset Management Company Ltd,INF789FB1T70,bond,INR,
2349,india,Uti - Short Term Income Fund - Discontinued Regular Option - Dividend Sub Payout Option,0P0000KXQV,UTI Asset Management Company Ltd,INF789F01AH3,bond,INR,
2350,india,Uti - Short Term Income Fund - Direct Plan - Monthly Dividend Payout Option,0P00015E16,UTI Asset Management Company Ltd,INF789F01XZ7,bond,INR,
2351,india,Uti - Short Term Income Fund - Regular Plan - Flexi Dividend Payout Option,0P0000ZRWR,UTI Asset Management Company Ltd,INF789FB1T54,bond,INR,
2352,india,Axis Short Term Retail Regular Dividend Payout,0P0000NG9F,Axis Asset Management Company Limited,INF846K01628,bond,INR,
2353,india,Uti - Short Term Income Fund - Regular Plan - Quarterly Dividend Payout Option,0P0000CN9L,UTI Asset Management Company Ltd,INF789FC1GD5,bond,INR,
2354,india,Axis Short Term Fund Bonus Option,0P00013TAC,Axis Asset Management Company Limited,INF846K01NS1,bond,INR,
2355,india,Axis Short Term Retail Monthly Dividend Payout,0P0000NG9E,Axis Asset Management Company Limited,INF846K01602,bond,INR,
2356,india,L&t Short Term Bond Fund Direct Plan Monthly Dividend Payout Option,0P0000XV8F,L&T Investment Management Ltd,INF917K01IP6,bond,INR,
2357,india,L&t Short Term Bond Fund Growth,0P0000USZC,L&T Investment Management Ltd,INF917K01CL8,bond,INR,
2358,india,L&t Short Term Bond Fund Direct Quarterly Dividend Payout,0P0000USZE,L&T Investment Management Ltd,INF917K01IS0,bond,INR,
2359,india,L&t Short Term Bond Fund Quarterly Dividend Payout Option,0P0000Z8NV,L&T Investment Management Ltd,INF917K01CJ2,bond,INR,
2360,india,L&t Short Term Bond Fund Dividend Payout,0P0000USZD,L&T Investment Management Ltd,INF917K01CH6,bond,INR,
2361,india,L&t Short Term Bond Fund Annual Dividend Payout Option,0P00016UUS,L&T Investment Management Ltd,INF917K01VT1,bond,INR,
2362,india,Aditya Birla Sun Life Short Term Fund Quarterly Dividend Payout Direct Plan,0P0000XVY1,Aditya Birla Sun Life AMC Ltd,INF209KA1KQ6,bond,INR,
2363,india,Aditya Birla Sun Life Short Term Fund Dividend Payout Direct Plan,0P0000XVXZ,Aditya Birla Sun Life AMC Ltd,INF209K01R96,bond,INR,
2364,india,Aditya Birla Sun Life Short Term Fund Regular Plan Quarterly Dividend Payout,0P0000N0I3,Aditya Birla Sun Life AMC Ltd,INF209K01BU3,bond,INR,
2365,india,Aditya Birla Sun Life Short Term Fund Growth Direct Plan,0P0000XVY0,Aditya Birla Sun Life AMC Ltd,INF209K01XK8,bond,INR,
2366,india,Aditya Birla Sun Life Short Term Opportunities Fund Regular Plan Dividend Payout,0P00005V3W,Aditya Birla Sun Life AMC Ltd,INF209K01975,bond,INR,
2367,india,Aditya Birla Sun Life Short Term Opportunities Fund Regular Plan Growth,0P00005X1T,Aditya Birla Sun Life AMC Ltd,INF209K01942,bond,INR,
2368,india,Axis Short Term Fund Direct Plan Growth Option,0P0000XVUL,Axis Asset Management Company Limited,INF846K01EI1,bond,INR,
2369,india,Axis Short Term Direct Monthly Dividend Payout,0P0000XY0D,Axis Asset Management Company Limited,INF846K01EJ9,bond,INR,
2370,india,Axis Short Term Fund Direct Plan Weekly Dividend Payout Option,0P0000XVUJ,Axis Asset Management Company Limited,INF846K01EL5,bond,INR,
2371,india,Axis Short Term Growth,0P0000N3LN,Axis Asset Management Company Limited,INF846K01644,bond,INR,
2372,india,Axis Short Term Fund Direct Plan Regular Dividend Payout Option,0P00015F9J,Axis Asset Management Company Limited,INF846K01RH5,bond,INR,
2373,india,Axis Short Term Retail Growth,0P0000NG9D,Axis Asset Management Company Limited,INF846K01594,bond,INR,
2374,india,Axis Short Term Fund Regular Dividend Payout Option,0P00015EJ7,Axis Asset Management Company Limited,INF846K01RJ1,bond,INR,
2375,india,Axis Short Terml Monthly Dividend Payout,0P0000N3LO,Axis Asset Management Company Limited,INF846K01651,bond,INR,
2376,india,Uti - Short Term Income Fund - Direct Plan - Growth Option,0P0000XVUA,UTI Asset Management Company Ltd,INF789F01XY0,bond,INR,
2377,india,Uti - Short Term Income Fund - Regular Plan - Annual Dividend Payout Option,0P00015TB9,UTI Asset Management Company Ltd,INF789FA1Q91,bond,INR,
2378,india,Tata Short Term Bond Fund Direct Plan Periodic Dividend Payout Option,0P00015FQH,Tata Asset Management Limited,INF277K01P38,bond,INR,
2379,india,Sundaram Short Term Debt Fund Annual Dividend Payout,0P00005UUB,Sundaram Asset Management Company Ltd,INF903J01FM1,bond,INR,
2380,india,Sundaram Short Term Debt Fund Mthly Dividend Payout,0P00005UUE,Sundaram Asset Management Company Ltd,INF903J01FJ7,bond,INR,
2381,india,Sundaram Short Term Debt Fund Quarterly Dividend Payout,0P00005UUG,Sundaram Asset Management Company Ltd,INF903J01FK5,bond,INR,
2382,india,Sundaram Short Term Debt Fund Half Yearly Dividend Payout,0P00005UUF,Sundaram Asset Management Company Ltd,INF903J01FL3,bond,INR,
2383,india,Sundaram Short Term Debt Fund Weekly Dividend Payout,0P00005UUH,Sundaram Asset Management Company Ltd,INF903J01FH1,bond,INR,
2384,india,Hsbc Short Duration Fund Direct Growth,0P0000XW9J,HSBC Asset Management(India)Private Ltd,INF336L01DL7,bond,INR,
2385,india,Hsbc Short Duration Fund Direct Dividend Payout,0P0000Y1DV,HSBC Asset Management(India)Private Ltd,INF336L01DM5,bond,INR,
2386,india,Idbi Federal Life - Income Fund,0P0000NNG7,IDBI Federal Life Insurance Co. Ltd,,bond,INR,
2387,india,Dhfl Pramerica Short Maturity Fund Monthly Dividend Payout,0P00005VBW,DHFL Pramerica Asset Managers Private Limited,INF223J01DU2,bond,INR,
2388,india,Dhfl Pramerica Short Maturity Fund Weekly Dividend Payout,0P00005VBX,DHFL Pramerica Asset Managers Private Limited,INF223J01DX6,bond,INR,
2389,india,Baroda Short Term Bond - Plan A - Growth,0P0000OPMP,Baroda Pioneer Asset Management Co. Ltd.,INF955L01153,bond,INR,
2390,india,Baroda Short Term Bond Fund - Plan B (direct) - Growth Option,0P0000XWB3,Baroda Pioneer Asset Management Co. Ltd.,INF955L01BD5,bond,INR,
2391,india,Sundaram Short Term Debt Fund Direct Plan Monthly Dividend Payout Option,0P0000XVNN,Sundaram Asset Management Company Ltd,INF903J01QT3,bond,INR,
2392,india,Sundaram Short Term Debt Fund Direct Plan Quarterly Dividend Payout Option,0P0000XVNK,Sundaram Asset Management Company Ltd,INF903J01QV9,bond,INR,
2393,india,Sundaram Short Term Debt Fund Direct Plan Fortnightly Dividend Payout Option,0P0000XVNG,Sundaram Asset Management Company Ltd,INF903J01QP1,bond,INR,
2394,india,Sundaram Short Term Debt Fund Direct Plan Weekly Dividend Payout Option,0P0000XVNQ,Sundaram Asset Management Company Ltd,INF903J01QW7,bond,INR,
2395,india,Sundaram Short Term Debt Fund - Bonus Option,0P0000YYOE,Sundaram Asset Management Company Ltd,INF903J01MF1,bond,INR,
2396,india,Sundaram Short Term Debt Fund - Direct Plan - Growth Option,0P0000XVNL,Sundaram Asset Management Company Ltd,INF903J01QR7,bond,INR,
2397,india,Sundaram Short Term Debt Fund - Direct Plan - Bonus Option,0P0000XVNJ,Sundaram Asset Management Company Ltd,INF903J01RP9,bond,INR,
2398,india,Sundaram Short Term Debt Fund Fortnightly Dividend Payout,0P00005UUD,Sundaram Asset Management Company Ltd,INF903J01FI9,bond,INR,
2399,india,Sundaram Short Term Debt Fund Growth,0P00005UUC,Sundaram Asset Management Company Ltd,INF903J01FG3,bond,INR,
2400,india,Invesco India Short Term Fund Plan B Daily Dividend Reinvestment,0P00009N04,Invesco Asset Management (India) Private Ltd,INF205K01UQ9,bond,INR,
2401,india,Invesco India Short Term Fund - Direct Plan - Growth,0P0000XVHV,Invesco Asset Management (India) Private Ltd,INF205K01UH8,bond,INR,
2402,india,Tata Short Term Bond Fund Regular Periodic Dividend Payout Option,0P00015FQI,Tata Asset Management Limited,INF277K01P12,bond,INR,
2403,india,Tata Short Term Bond Fund Direct Plan Growth,0P0000XVPG,Tata Asset Management Limited,INF277K01QR4,bond,INR,
2404,india,Tata Short Term Bond Fund Direct Plan Dividend Payout/bonus,0P0000XXZO,Tata Asset Management Limited,INF277K01QP8,bond,INR,
2405,india,Tata Short Term Bond Fund Regular Growth,0P00005UX1,Tata Asset Management Limited,INF277K01972,bond,INR,
2406,india,Tata Short Term Bond Fund Regular Dividend Payout,0P00005UX0,Tata Asset Management Limited,INF277K01EI9,bond,INR,
2407,india,Hsbc Short Duration Fund Growth,0P00005WOV,HSBC Asset Management(India)Private Ltd,INF336L01917,bond,INR,
2408,india,Hsbc Short Duration Fund Dividend Payout,0P00005WOW,HSBC Asset Management(India)Private Ltd,INF336L01990,bond,INR,
2409,india,Hsbc Short Duration Fund Quarterly Dividend Payout,0P00019CDJ,HSBC Asset Management(India)Private Ltd,INF336L01LF2,bond,INR,
2410,india,Invesco India Short Term Fund - Plan B Growth,0P00009N0A,Invesco Asset Management (India) Private Ltd,INF205K01UR7,bond,INR,
2411,india,Principal Short Term Debt Fund Growth,0P00005WY8,Principal Pnb Asset Mgmt. Co. Priv. Ltd.,INF173K01BA3,bond,INR,
2412,india,Invesco India Short Term Fund Direct Plan Monthly Dividend Payout,0P0000XVHS,Invesco Asset Management (India) Private Ltd,INF205K01UI6,bond,INR,
2413,india,Invesco India Short Term Fund - Growth,0P00009N0F,Invesco Asset Management (India) Private Ltd,INF205K01UN6,bond,INR,
2414,india,Invesco India Short Term Fund Direct Plan Daily Dividend Reinvestment,0P0000XVHZ,Invesco Asset Management (India) Private Ltd,INF205K01UE5,bond,INR,
2415,india,Invesco India Short Term Fund Monthly Dividend Payout,0P00009N0H,Invesco Asset Management (India) Private Ltd,INF205K01UO4,bond,INR,
2416,india,Invesco India Short Term Fund Direct Plan -weekly Dividend Reinvestment,0P0000XVHX,Invesco Asset Management (India) Private Ltd,INF205K01UK2,bond,INR,
2417,india,Invesco India Short Term Fund Plan B Monthly Dividend Payout,0P00009N0G,Invesco Asset Management (India) Private Ltd,INF205K01US5,bond,INR,
2418,india,Invesco India Short Term Fund Weekly Dividend Reinvestment,0P00009N0I,Invesco Asset Management (India) Private Ltd,INF205K01UV9,bond,INR,
2419,india,Invesco India Short Term Fund Direct Plan -discretionary Dividend Payout,0P0000XVHU,Invesco Asset Management (India) Private Ltd,INF205K01UF2,bond,INR,
2420,india,Invesco India Short Term Fund Daily Dividend Reinvestment,0P0000X4YY,Invesco Asset Management (India) Private Ltd,INF205K01UD7,bond,INR,
2421,india,Invesco India Short Term Fund Discretionary Dividend Payout,0P0000X7XL,Invesco Asset Management (India) Private Ltd,INF205K01UL0,bond,INR,
2422,india,Invesco India Short Term Fund Plan B Weekly Dividend Reinvestment,0P00009N0E,Invesco Asset Management (India) Private Ltd,INF205K01UU1,bond,INR,
2423,india,Uti - Ultra Short Term Fund - Direct Plan - Growth Option,0P0000XVSI,UTI Asset Management Company Ltd,INF789F01TI1,bond,INR,
2424,india,Uti - Ultra Short Term Fund - Direct Plan - Daily Dividend Payout Option,0P0000XVSX,UTI Asset Management Company Ltd,INF789F01TG5,bond,INR,
2425,india,Uti - Ultra Short Term Fund - Discontinued - Institutional Periodic Dividend Payout,0P0000KQP6,UTI Asset Management Company Ltd,,bond,INR,
2426,india,Lic Of India - Samridhi Plus,0P0000SSUN,Life Insurance Corporation of India,,equity,INR,
2427,india,Uti Hybrid Equity Fund Regular Plan Dividend Payout,0P00005WK7,UTI Asset Management Company Ltd,INF789F01307,equity,INR,
2428,india,Uti Hybrid Equity Fund Regular Plan Growth,0P00005WK8,UTI Asset Management Company Ltd,INF789F01323,equity,INR,
2429,india,Uti Hybrid Equity Fund-direct Income Payout,0P0000XVSA,UTI Asset Management Company Ltd,INF789F01SI3,equity,INR,
2430,india,Uti Hybrid Equity Fund-growth - Direct,0P0000XVSB,UTI Asset Management Company Ltd,INF789F01SK9,equity,INR,
2431,india,Tata Hybrid Equity Fund Regular Growth,0P00005WGO,Tata Asset Management Limited,INF277K01303,equity,INR,
2432,india,Tata Hybrid Equity Fund Regular Dividend Payout,0P00005WGN,Tata Asset Management Limited,INF277K01DB6,equity,INR,
2433,india,Tata Hybrid Equity Regular Monthly Dividend Payout,0P0000TZC6,Tata Asset Management Limited,INF277K01CS2,equity,INR,
2434,india,Tata Hybrid Equity Fund Direct Plan Growth,0P0000XVOC,Tata Asset Management Limited,INF277K01MN2,equity,INR,
2435,india,Tata Hybrid Equity Fund Direct Plan Monthly Dividend Payout Option,0P0000XVO8,Tata Asset Management Limited,INF277K01MO0,equity,INR,
2436,india,Tata Hybrid Equity Fund Direct Plan Dividend Payout Option,0P0000XVO5,Tata Asset Management Limited,INF277K01ML6,equity,INR,
2437,india,Sbi Life - Equity Elite Fund Ii,0P0000NRFA,SBI Life Insurance Co Ltd,,equity,INR,
2438,india,Lic Of India - Wealth Plus,0P0000NPD4,Life Insurance Corporation of India,,equity,INR,
2439,india,Canara Robeco Equity Hybrid Fund Direct Plan Monthly Dividend Payout,0P0000XVZU,Canara Robeco Asset Management Co. Ltd.,INF760K01EX3,equity,INR,
2440,india,Canara Robeco Equity Hybrid Fund - Direct Plan - Growth,0P0000XVZV,Canara Robeco Asset Management Co. Ltd.,INF760K01EZ8,equity,INR,
2441,india,Canara Robeco Equity Hybrid Fund Regular Monthly Dividend Payout,0P00009Q9J,Canara Robeco Asset Management Co. Ltd.,INF760K01068,equity,INR,
2442,india,Canara Robeco Equity Hybrid Fund Growth,0P00005V76,Canara Robeco Asset Management Co. Ltd.,INF760K01050,equity,INR,
2443,india,Axis Equity Hybrid Fund Regular Growth,0P0001E1VK,Axis Asset Management Company Limited,INF846K01E90,equity,INR,
2444,india,Mirae Asset Hybrid Equity Fund -regular Plan-growth,0P00016H6Y,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01DE6,equity,INR,
2445,india,Lic Of India - Market Plus I - Growth,0P0000NPCT,Life Insurance Corporation of India,,equity,INR,
2446,india,Mirae Asset Hybrid Equity Fund -direct Plan-growth,0P00016H70,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01DH9,equity,INR,
2447,india,Dsp Equity & Bond Fund Dividend Payout,0P00005V8V,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01326,equity,INR,
2448,india,Dsp Equity & Bond Fund Direct Plan Dividend Payout,0P0000XW1G,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01NZ1,equity,INR,
2449,india,Aditya Birla Sun Life Equity Hybrid '95 Fund Growth,0P00005V5U,Aditya Birla Sun Life AMC Ltd,INF209K01BT5,equity,INR,
2450,india,Aditya Birla Sun Life Equity Hybrid '95 Fund Growth Direct Plan,0P0000XVVJ,Aditya Birla Sun Life AMC Ltd,INF209K01ZC0,equity,INR,
2451,india,Aditya Birla Sun Life Equity Hybrid '95 Fund Dividend Payout Direct Plan,0P0000XVVI,Aditya Birla Sun Life AMC Ltd,INF209KA1LH3,equity,INR,
2452,india,Reliance Equity Hybrid Fund - Monthly Dividend Payout Plan,0P00018IPZ,Reliance Nippon Life Asset Management Ltd,INF204KB1BF2,equity,INR,
2453,india,Reliance Equity Hybrid Fund - Growth,0P00005WE6,Reliance Nippon Life Asset Management Ltd,INF204K01FW1,equity,INR,
2454,india,Reliance Equity Hybrid Fund - Direct Plan-monthly Dividend Payout Plan,0P00018IQ0,Reliance Nippon Life Asset Management Ltd,INF204KB1BD7,equity,INR,
2455,india,Nippon India Equity Hybrid Fund Direct Plan Dividend Payout Plan,0P0000XVFN,Reliance Nippon Life Asset Management Ltd,INF204K01B16,equity,INR,
2456,india,Nippon India Equity Hybrid Fund Dividend Payout,0P0000S4C2,Reliance Nippon Life Asset Management Ltd,INF204K01FX9,equity,INR,
2457,india,Nippon India Equity Hybrid Fund Direct Plan Quarterly Dividend Payout Option,0P0000ZQO0,Reliance Nippon Life Asset Management Ltd,INF204K011R2,equity,INR,
2458,india,Nippon India Equity Hybrid Fund Quarterly Dividend Payout Option,LP68216176,Reliance Nippon Life Asset Management Ltd,INF204K013R8,equity,INR,
2459,india,Nippon India Equity Hybrid Fund - Direct Plan - Growth Option,0P0000XVFS,Reliance Nippon Life Asset Management Ltd,INF204K01B08,equity,INR,
2460,india,L&t Hybrid Equity Fund Annual Dividend Payout Option,0P00015D39,L&T Investment Management Ltd,INF917K01TW9,equity,INR,
2461,india,L&t Hybrid Equity Fund Growth,0P0000SBJ7,L&T Investment Management Ltd,INF917K01LB0,equity,INR,
2462,india,L&t Hybrid Equity Fund Direct Plan Annual Dividend Payout Option,0P00015D3A,L&T Investment Management Ltd,INF917K01TY5,equity,INR,
2463,india,L&t Hybrid Equity Fund Direct Plan Growth Option,0P0000XV7D,L&T Investment Management Ltd,INF917K01LE4,equity,INR,
2464,india,L&t Hybrid Equity Fund Dividend Payout,0P0000SBJ8,L&T Investment Management Ltd,INF917K01KZ1,equity,INR,
2465,india,L&t Hybrid Equity Fund Direct Plan Dividend Payout Option,0P0000XV7E,L&T Investment Management Ltd,INF917K01LD6,equity,INR,
2466,india,Max Life - Growth Fund,0P0000NPD7,Max Life Insurance Company Ltd.,,equity,INR,
2467,india,Dsp Equity & Bond Fund - Direct Plan - Growth,0P0000XW1H,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01NY4,equity,INR,
